date,open,high,low,close,volume
2022-10-24,243.76,247.84,241.295,247.25,24911212
2022-10-25,247.26,251.04,245.83,250.66,34775505
2022-10-26,231.17,238.3,230.06,231.32,82684846
2022-10-27,231.04,233.69,225.78,226.75,40424645
2022-10-28,226.24,236.6,226.05,235.87,40647724
2022-10-31,233.76,234.92,231.15,232.13,28357265
2022-11-01,234.6,235.74,227.325,228.17,30592271
2022-11-02,229.46,231.3,220.04,220.1,38407008
2022-11-03,220.09,220.41,213.98,214.25,36633922
2022-11-04,217.55,221.59,213.431,221.39,36789063
2022-11-07,221.99,228.41,221.28,227.87,33497979
2022-11-08,228.7,231.65,225.84,228.87,28192548
2022-11-09,227.37,228.6327,224.33,224.51,27852910
2022-11-10,235.43,243.33,235.0,242.98,46268021
2022-11-11,242.99,247.99,241.93,247.11,34620246
2022-11-14,241.985,243.91,239.21,241.55,31123340
2022-11-15,245.66,247.0,240.03,241.97,31390117
2022-11-16,242.79,243.8,240.42,241.73,24093272
2022-11-17,237.78,243.25,237.63,241.68,23123544
2022-11-18,243.51,243.74,239.03,241.22,27613523
2022-11-21,241.43,244.67,241.19,242.05,26394700
2022-11-22,243.59,245.31,240.71,245.03,19665699
2022-11-23,245.105,248.28,244.27,247.58,19508462
2022-11-25,247.31,248.7,246.73,247.49,9200772
2022-11-28,246.08,246.65,240.8,241.76,24810271
2022-11-29,241.4,242.79,238.21,240.33,17956313
2022-11-30,240.57,255.33,239.86,255.14,47594239
2022-12-01,253.87,256.12,250.9156,254.69,26041524
2022-12-02,249.82,256.06,249.69,255.02,21528520
2022-12-05,252.01,253.819,248.06,250.2,23435294
2022-12-06,250.82,251.86,243.78,245.12,22463727
2022-12-07,244.83,246.16,242.205,244.37,20481522
2022-12-08,244.84,248.74,243.06,247.4,22611757
2022-12-09,244.695,248.31,244.16,245.42,20609743
2022-12-12,247.445,252.54,247.17,252.51,30665069
2022-12-13,261.69,263.915,253.07,256.92,42196884
2022-12-14,257.13,262.588,254.31,257.22,35410933
2022-12-15,253.72,254.2,247.34,249.01,35568093
2022-12-16,248.55,249.84,243.51,244.69,86101994
2022-12-19,244.86,245.21,238.71,240.45,29696436
2022-12-20,239.4,242.91,238.42,241.8,25150802
2022-12-21,241.69,245.615,240.11,244.43,23690607
2022-12-22,241.255,241.99,233.87,238.19,28651664
2022-12-23,236.11,238.87,233.9428,238.73,21206982
2022-12-27,238.7,238.93,235.83,236.96,16688648
2022-12-28,236.89,239.72,234.17,234.53,17457104
2022-12-29,235.65,241.92,235.65,241.01,19770693
2022-12-30,238.21,239.96,236.66,239.82,21938472
2023-01-03,243.08,245.75,237.4,239.58,25740036
2023-01-04,232.275,232.87,225.96,229.1,50623394
2023-01-05,227.2,227.55,221.7602,222.31,39585623
2023-01-06,223.0,225.7601,219.35,224.93,43613574
2023-01-09,226.45,231.2366,226.41,227.12,27369784
2023-01-10,227.755,231.31,227.33,228.85,27033881
2023-01-11,231.29,235.95,231.11,235.77,28669331
2023-01-12,235.26,239.9,233.56,238.51,27269486
2023-01-13,237.002,239.37,234.92,239.23,21333265
2023-01-17,237.97,240.91,237.09,240.35,29831257
2023-01-18,241.565,242.38,235.52,235.81,30028692
2023-01-19,233.78,235.52,230.68,231.93,28623033
2023-01-20,234.855,240.74,234.51,240.22,35389809
2023-01-23,241.1,245.165,239.65,242.58,31933951
2023-01-24,242.5,243.95,240.44,242.04,40234444
2023-01-25,234.48,243.3,230.9,240.61,66526641
2023-01-26,243.65,248.31,242.0,248.0,33454491
2023-01-27,248.99,249.83,246.83,248.16,26498939
2023-01-30,244.51,245.6,242.2,242.71,25867365
2023-01-31,243.45,247.95,242.945,247.81,26541072
2023-02-01,248.0,255.18,245.47,252.75,31259912
2023-02-02,258.82,264.69,257.25,264.6,39940437
2023-02-03,259.542,264.2,257.1,258.35,29077256
2023-02-06,257.44,258.3,254.78,256.77,22517997
2023-02-07,260.53,268.775,260.08,267.56,50841365
2023-02-08,273.2,276.76,266.21,266.73,54686049
2023-02-09,273.8,273.98,262.8,263.62,42375102
2023-02-10,261.53,264.09,260.662,263.1,25818489
2023-02-13,267.64,274.6,267.15,271.32,44630921
2023-02-14,272.67,274.97,269.28,272.17,37047924
2023-02-15,268.32,270.73,266.18,269.32,28962163
2023-02-16,264.02,266.74,261.9,262.15,29603616
2023-02-17,259.39,260.09,256.0,258.06,30000055
2023-02-21,254.48,255.49,251.59,252.67,28397444
2023-02-22,254.09,254.34,250.34,251.51,22491056
2023-02-23,255.56,256.84,250.48,254.77,29219095
2023-02-24,249.96,251.0,248.1,249.22,24990905
2023-02-27,252.46,252.82,249.39,250.16,21190042
2023-02-28,249.07,251.49,248.73,249.42,22490950
2023-03-01,250.76,250.93,245.79,246.27,27565259
2023-03-02,246.55,251.4,245.61,251.11,24833646
2023-03-03,252.19,255.62,251.39,255.29,30760136
2023-03-06,256.425,260.12,255.98,256.87,24109849
2023-03-07,256.3,257.69,253.39,254.15,21473179
2023-03-08,254.04,254.5417,250.81,253.7,17340217
2023-03-09,255.82,259.56,251.58,252.32,26653387
2023-03-10,251.08,252.79,247.6,248.59,28333930
2023-03-13,247.4,257.91,245.73,253.92,33339721
2023-03-14,256.75,261.07,255.86,260.79,33620293
2023-03-15,259.98,266.48,259.21,265.44,46028047
2023-03-16,265.205,276.56,263.28,276.2,54832140
2023-03-17,278.26,283.33,276.3201,279.43,69527371
2023-03-20,276.98,277.48,269.85,272.23,43466649
2023-03-21,274.88,275.0,269.5191,273.78,34558704
2023-03-22,273.4,281.04,272.18,272.29,34873330
2023-03-23,277.94,281.06,275.2,277.66,36610879
2023-03-24,277.24,280.63,275.28,280.57,28199962
2023-03-27,280.5,281.4589,275.52,276.38,26840212
2023-03-28,275.79,276.14,272.0451,275.23,21878647
2023-03-29,278.96,281.1398,278.41,280.51,25087032
2023-03-30,284.23,284.46,281.48,284.05,25053410
2023-03-31,283.73,289.27,283.0,288.3,32765976
2023-04-03,286.52,288.27,283.95,287.23,24883342
2023-04-04,287.23,290.4499,285.67,287.18,25824299
2023-04-05,285.85,287.15,282.92,284.34,22064770
2023-04-06,283.21,292.08,282.03,291.6,29770334
2023-04-10,289.208,289.6,284.71,289.39,23102994
2023-04-11,285.75,285.98,281.64,282.83,27276589
2023-04-12,284.79,287.01,281.96,283.49,27403432
2023-04-13,283.59,289.9,283.17,289.84,24222678
2023-04-14,287.0,288.48,283.69,286.14,20987917
2023-04-17,289.93,291.6,286.16,288.8,23836223
2023-04-18,291.57,291.755,287.01,288.37,20161845
2023-04-19,285.99,289.05,284.54,288.45,17150271
2023-04-20,285.25,289.03,285.08,286.11,23244363
2023-04-21,285.01,286.27,283.0608,285.76,21676387
2023-04-24,282.09,284.95,278.72,281.77,26611014
2023-04-25,279.51,281.6,275.37,275.42,45772236
2023-04-26,296.7,299.57,292.73,295.37,64599182
2023-04-27,295.97,305.2,295.25,304.83,46462638
2023-04-28,304.01,308.93,303.31,307.26,36469613
2023-05-01,306.97,308.6,305.15,305.56,21294115
2023-05-02,307.76,309.18,303.91,305.41,26404431
2023-05-03,306.62,308.61,304.09,304.4,22360754
2023-05-04,306.24,307.7626,303.4,305.41,22519907
2023-05-05,305.72,311.97,304.27,310.65,28197052
2023-05-08,310.13,310.2,306.09,308.65,21318613
2023-05-09,308.0,310.04,306.31,307.0,21340829
2023-05-10,308.62,313.0,307.67,312.31,30078044
2023-05-11,310.1,311.12,306.2601,310.11,31680179
2023-05-12,310.55,310.65,306.6,308.97,19774696
2023-05-15,309.095,309.905,307.59,309.46,16336547
2023-05-16,309.83,313.71,309.83,311.74,26730347
2023-05-17,312.29,314.43,310.74,314.0,24315012
2023-05-18,314.53,319.04,313.72,318.52,27275991
2023-05-19,316.74,318.75,316.37,318.34,27546701
2023-05-22,318.6,322.59,318.01,321.18,24115664
2023-05-23,320.03,322.72,315.25,315.26,30797173
2023-05-24,314.73,316.5,312.61,313.85,23384887
2023-05-25,323.24,326.9,320.0,325.92,43301743
2023-05-26,324.02,333.4,323.88,332.89,36630633
2023-05-30,335.23,335.74,330.52,331.21,29503070
2023-05-31,332.29,335.94,327.33,328.39,45950553
2023-06-01,325.93,333.53,324.72,332.58,26773851
2023-06-02,334.247,337.5,332.55,335.4,25873769
2023-06-05,335.22,338.5599,334.6601,335.94,21307053
2023-06-06,335.33,335.37,332.17,333.68,20396223
2023-06-07,331.65,334.49,322.5,323.38,40717129
2023-06-08,323.935,326.64,323.35,325.26,23277708
2023-06-09,324.99,329.99,324.41,326.79,22528950
2023-06-12,328.58,332.0999,325.16,331.85,24306753
2023-06-13,334.465,336.98,330.39,334.29,22951279
2023-06-14,334.34,339.04,332.81,337.34,26003791
2023-06-15,337.48,349.84,337.2,348.1,38899075
2023-06-16,351.32,351.47,341.95,342.33,46551985
2023-06-20,339.31,342.08,335.86,338.05,26375407
2023-06-21,336.37,337.73,332.07,333.56,25117799
2023-06-22,334.12,340.12,333.34,339.71,23556764
2023-06-23,334.36,337.96,333.45,335.02,23146901
2023-06-26,333.72,336.11,328.49,328.6,21520582
2023-06-27,331.86,336.15,329.3,334.57,24354110
2023-06-28,334.66,337.98,333.81,335.85,20259523
2023-06-29,334.71,336.11,332.62,335.05,16997042
2023-06-30,337.75,342.73,337.2,340.54,26832756
2023-07-03,339.19,340.9,336.571,337.99,12508692
2023-07-05,335.09,341.65,334.7276,338.15,18172378
2023-07-06,337.3,342.99,335.5,341.27,28195534
2023-07-07,339.32,341.79,337.0,337.22,21214824
2023-07-10,334.6,335.23,327.59,331.83,32791449
2023-07-11,331.06,332.86,327.0,332.47,26698218
2023-07-12,336.6,341.652,335.67,337.2,29995262
2023-07-13,339.56,343.74,339.02,342.66,20567159
2023-07-14,347.59,351.43,344.31,345.24,28352729
2023-07-17,345.678,346.99,342.2,345.73,20363927
2023-07-18,345.83,366.78,342.17,359.49,64872705
2023-07-19,361.75,362.46,352.435,355.08,39732901
2023-07-20,353.57,357.97,345.37,346.87,33778395
2023-07-21,349.15,350.3,339.83,343.77,69405382
2023-07-24,345.85,346.92,342.31,345.11,26719207
2023-07-25,347.11,351.89,345.07,350.98,41637739
2023-07-26,341.44,344.67,333.11,337.77,58383702
2023-07-27,340.48,341.33,329.05,330.72,39635262
2023-07-28,333.67,340.01,333.17,338.37,28484868
2023-07-31,336.92,337.695,333.36,335.92,25446022
2023-08-01,335.19,338.54,333.7,336.34,18381253
2023-08-02,333.63,333.63,326.3551,327.5,27761257
2023-08-03,326.0,329.88,325.95,326.66,18360352
2023-08-04,331.88,335.14,327.24,327.78,23741484
2023-08-07,328.37,331.11,327.52,330.11,17741526
2023-08-08,326.96,328.75,323.0,326.05,22327574
2023-08-09,326.47,327.11,321.0499,322.23,22373268
2023-08-10,326.015,328.26,321.18,322.93,20113725
2023-08-11,320.26,322.41,319.21,321.01,24355491
2023-08-14,321.39,324.06,320.08,324.04,18836139
2023-08-15,323.0,325.09,320.9034,321.86,16966285
2023-08-16,320.8,324.42,319.8035,320.4,20698864
2023-08-17,320.54,321.87,316.21,316.88,21257161
2023-08-18,314.49,318.38,311.5508,316.48,24755012
2023-08-21,317.93,322.77,317.04,321.88,24039956
2023-08-22,325.5,326.075,321.46,322.46,16102024
2023-08-23,323.82,329.2,323.46,327.0,21166382
2023-08-24,332.85,332.98,319.96,319.97,23281434
2023-08-25,321.47,325.36,318.8001,322.98,21684104
2023-08-28,325.66,326.15,321.722,323.7,14808482
2023-08-29,321.88,328.9835,321.88,328.41,19284590
2023-08-30,328.67,329.81,326.445,328.79,15222110
2023-08-31,329.2,330.9099,326.78,327.76,26410954
2023-09-01,331.31,331.99,326.78,328.66,14942024
2023-09-05,329.0,334.85,328.66,333.55,18553859
2023-09-06,333.38,334.46,330.18,332.88,17535773
2023-09-07,331.29,333.08,329.03,329.91,18380995
2023-09-08,330.09,336.16,329.46,334.27,19548165
2023-09-11,336.6,336.6,336.6,336.6,330
2023-09-12,335.815,336.79,331.48,331.77,17565482
2023-09-13,331.31,336.85,331.17,336.06,16544412
2023-09-14,339.148,340.86,336.57,338.7,20267048
2023-09-15,336.92,337.3975,329.65,330.22,37679792
2023-09-18,327.8,330.4,326.36,329.06,16834208
2023-09-19,326.17,329.39,324.51,328.65,16514487
2023-09-20,329.51,329.59,320.51,320.77,21436525
2023-09-21,319.26,325.3499,315.0,319.53,35560362
2023-09-22,321.32,321.45,316.15,317.01,21447887
2023-09-25,316.59,317.67,315.0,317.54,17835964
2023-09-26,315.13,315.88,310.02,312.14,26297573
2023-09-27,312.3,314.299,309.69,312.79,19410082
2023-09-28,310.99,315.48,309.45,313.64,19683564
2023-09-29,317.75,319.47,314.98,315.75,24147298
2022-10-03,105.62,108.36,104.46,107.73,12248137
2022-10-04,110.61,112.99,109.86,111.77,16013586
2022-10-05,109.75,110.95,108.83,110.39,10943502
2022-10-06,109.46,110.19,107.94,108.14,11521415
2022-10-07,107.52,107.71,105.265,105.98,11681088
2022-10-10,106.73,107.31,104.52,104.99,8931729
2022-10-11,104.37,104.54,101.85,101.96,12739700
2022-10-12,101.8,104.73,101.28,103.61,13180960
2022-10-13,101.98,109.9,101.76,109.37,22398706
2022-10-14,111.962,115.24,110.724,111.19,33420141
2022-10-17,115.41,117.01,114.32,115.86,22276272
2022-10-18,119.66,120.14,116.96,118.84,21539680
2022-10-19,117.99,118.83,115.6701,116.51,17072035
2022-10-20,117.16,118.71,115.65,116.13,12207437
2022-10-21,116.46,122.39,116.33,122.23,20593310
2022-10-24,122.07,123.1,121.33,122.38,12624177
2022-10-25,121.85,123.2707,120.89,122.7,11289101
2022-10-26,123.0,125.2,122.88,124.11,11671494
2022-10-27,125.2,126.2,124.21,124.6,10727612
2022-10-28,125.29,126.28,124.05,126.08,11859472
2022-10-31,125.7,127.43,125.59,125.88,13295173
2022-11-01,126.87,128.28,126.33,128.15,13386945
2022-11-02,127.65,130.36,126.64,126.97,16546085
2022-11-03,126.31,128.18,125.91,127.2,12474358
2022-11-04,129.49,130.83,128.46,130.68,14354353
2022-11-07,131.0,132.29,130.4816,131.37,12011157
2022-11-08,131.24,132.06,130.14,131.45,9884053
2022-11-09,131.32,131.43,129.22,129.74,9493961
2022-11-10,132.63,135.25,132.53,135.08,16351589
2022-11-11,135.19,136.17,133.7805,135.3,10704664
2022-11-14,134.8,135.73,133.91,133.91,11085604
2022-11-15,134.68,135.71,131.6,132.94,14038346
2022-11-16,133.0,133.56,132.03,133.12,7893359
2022-11-17,132.0,132.89,131.28,132.54,8824558
2022-11-18,134.57,134.67,132.28,133.84,9468537
2022-11-21,133.74,134.56,132.75,133.05,7800517
2022-11-22,134.0,135.27,133.69,135.04,9185670
2022-11-23,134.94,136.5,134.86,136.48,7316204
2022-11-25,136.48,137.14,136.055,136.74,3220496
2022-11-28,136.07,136.71,134.19,134.35,9907551
2022-11-29,134.66,136.64,134.41,136.56,7925322
2022-11-30,136.09,138.18,133.19,138.18,14761248
2022-12-01,138.18,138.66,135.43,136.24,8858472
2022-12-02,134.49,135.35,133.34,135.16,8932057
2022-12-05,134.24,134.57,130.6,131.37,10154531
2022-12-06,133.39,135.11,129.87,131.59,13966691
2022-12-07,131.31,133.08,130.33,131.5,11739425
2022-12-08,132.33,132.98,131.43,132.88,8907257
2022-12-09,132.2,133.76,132.0,132.16,7957818
2022-12-12,132.4,134.65,131.6,134.21,8841631
2022-12-13,136.885,137.09,133.08,134.08,10025383
2022-12-14,133.78,135.71,132.76,133.41,9966115
2022-12-15,131.145,132.08,129.05,130.1,12090286
2022-12-16,129.15,129.9,128.425,129.29,21133707
2022-12-19,129.65,131.33,129.09,130.06,9017156
2022-12-20,130.97,132.05,130.2,130.69,8549927
2022-12-21,132.18,132.98,131.77,132.16,8051704
2022-12-22,131.1,131.3,128.41,130.66,8651131
2022-12-23,130.58,131.44,129.64,131.28,5091905
2022-12-27,131.57,132.22,130.55,131.74,5410991
2022-12-28,131.85,133.41,131.01,132.46,8827738
2022-12-29,132.93,133.27,132.31,133.22,6585228
2022-12-30,132.81,134.33,132.44,134.1,9292519
2023-01-03,135.24,136.74,133.89,135.12,11054778
2023-01-04,135.99,137.68,135.57,135.38,11687643
2023-01-05,135.66,135.71,133.7004,135.35,8381265
2023-01-06,136.125,138.38,134.49,137.94,10029076
2023-01-09,138.6,138.88,136.88,137.37,8482297
2023-01-10,137.79,138.72,137.31,138.6,9048665
2023-01-11,138.9,139.75,138.1,139.63,8703698
2023-01-12,140.0,140.86,139.22,139.49,11001666
2023-01-13,135.6,143.49,134.8,143.01,20200047
2023-01-17,141.17,141.54,139.225,140.8,14292881
2023-01-18,138.92,140.73,136.41,136.57,13392601
2023-01-19,135.32,135.9,133.59,134.75,13303371
2023-01-20,135.16,135.49,133.55,135.08,13092492
2023-01-23,135.115,137.96,134.82,137.27,10487128
2023-01-24,140.29,140.29,135.0,138.45,6944991
2023-01-25,138.05,139.12,137.25,139.12,8967007
2023-01-26,139.42,140.06,138.36,139.98,7487631
2023-01-27,140.61,141.255,139.7499,140.32,7489946
2023-01-30,139.23,140.09,138.91,139.13,6729255
2023-01-31,139.88,140.07,138.25,139.96,9188738
2023-02-01,138.21,140.875,138.12,139.59,8841846
2023-02-02,140.0,140.46,138.0,138.94,11822064
2023-02-03,138.18,142.33,138.13,141.09,11501232
2023-02-06,140.23,142.24,140.0313,141.92,8406231
2023-02-07,141.38,144.34,141.18,143.65,10447888
2023-02-08,142.65,144.04,142.2763,142.64,6957965
2023-02-09,143.12,143.34,139.87,140.42,6443109
2023-02-10,139.78,141.28,138.59,141.04,6582853
2023-02-13,141.3,142.73,140.74,142.57,7134607
2023-02-14,142.5,143.81,141.595,143.2,9249399
2023-02-15,141.61,143.89,141.3,143.8,6731172
2023-02-16,142.91,143.39,141.676,141.82,8165306
2023-02-17,140.98,142.83,140.07,142.24,7948829
2023-02-21,140.69,141.34,138.75,139.63,9996283
2023-02-22,138.92,139.43,137.435,138.56,11107501
2023-02-23,138.73,140.17,137.94,139.67,8068010
2023-02-24,139.11,141.36,138.93,140.93,9126888
2023-02-27,142.11,143.31,141.7201,142.16,10014654
2023-02-28,142.94,143.76,141.9001,143.35,11019757
2023-03-01,142.1,143.4583,141.8,142.55,7139155
2023-03-02,142.24,142.43,139.54,141.07,11107549
2023-03-03,141.51,143.74,141.08,143.66,9513063
2023-03-06,143.44,144.04,142.66,142.82,9261255
2023-03-07,142.01,142.31,137.81,138.62,11747620
2023-03-08,138.0,138.59,136.885,137.8,10002548
2023-03-09,136.76,137.35,129.215,130.34,25888097
2023-03-10,128.96,135.26,127.82,133.65,37599655
2023-03-13,131.21,133.88,129.41,131.25,42901132
2023-03-14,135.28,135.53,131.29,134.62,29648116
2023-03-15,130.98,130.99,126.73,128.26,34280607
2023-03-16,128.01,131.95,126.02,130.75,24570587
2023-03-17,128.38,128.48,125.45,125.81,38395982
2023-03-20,126.99,129.47,126.01,127.14,22875505
2023-03-21,130.59,131.73,130.19,130.55,17807808
2023-03-22,130.56,130.655,127.08,127.18,17250168
2023-03-23,127.9,129.53,126.02,126.84,16677640
2023-03-24,125.63,125.68,123.11,124.91,22326916
2023-03-27,126.79,129.38,126.29,128.49,18853935
2023-03-28,128.71,129.3417,127.744,128.88,10820466
2023-03-29,130.1,130.22,127.77,129.14,14595260
2023-03-30,129.95,130.12,127.65,128.75,12134675
2023-03-31,129.66,130.34,128.8514,130.31,13105215
2023-04-03,129.91,131.44,129.41,130.16,11775388
2023-04-04,130.5,130.59,127.41,127.42,11579916
2023-04-05,126.8,128.15,126.46,127.61,9614692
2023-04-06,127.0,128.08,126.8553,127.47,8760220
2023-04-10,126.54,128.23,126.22,127.89,9477292
2023-04-11,128.3,128.94,127.54,128.52,10516267
2023-04-12,129.18,130.43,128.0603,128.5,11820995
2023-04-13,128.46,129.04,126.83,128.99,12450242
2023-04-14,135.15,139.12,134.9001,138.73,43931328
2023-04-17,139.95,140.06,137.66,139.83,16050486
2023-04-18,140.27,141.78,139.03,141.4,13760139
2023-04-19,141.23,141.5,140.4,141.22,9158112
2023-04-20,139.91,141.43,139.84,140.81,10586245
2023-04-21,139.74,141.11,138.78,140.54,11842537
2023-04-24,140.455,141.1,140.04,140.73,7567666
2023-04-25,139.6,139.96,137.625,137.67,10629325
2023-04-26,137.62,137.8093,134.0,135.23,14416145
2023-04-27,136.0,137.91,135.66,137.05,9041092
2023-04-28,136.56,138.32,135.67,138.24,9887262
2023-05-01,142.26,143.37,140.83,141.2,20415762
2023-05-02,141.4,142.41,138.43,138.92,14113447
2023-05-03,138.44,138.6687,135.76,135.98,12930906
2023-05-04,134.96,135.72,131.81,134.12,17089164
2023-05-05,136.44,137.88,135.912,136.74,11261394
2023-05-08,137.49,137.97,136.475,137.07,7484872
2023-05-09,135.93,136.95,135.21,136.41,7343573
2023-05-10,137.95,138.06,134.87,136.48,8133416
2023-05-11,135.0,136.81,134.9,136.05,7057277
2023-05-12,136.82,136.99,133.13,134.1,9988598
2023-05-15,134.27,135.67,133.96,135.23,7639451
2023-05-16,135.46,135.9382,133.96,134.32,6483267
2023-05-17,135.9,138.5899,135.46,138.45,12711522
2023-05-18,138.27,139.73,137.76,139.5,10999607
2023-05-19,139.79,140.49,138.125,139.18,13492239
2023-05-22,141.0,141.64,137.66,138.03,11402476
2023-05-23,137.54,139.03,136.455,136.59,9514897
2023-05-24,135.4,136.35,135.08,135.34,8577997
2023-05-25,134.82,136.27,134.58,135.67,8472505
2023-05-26,136.11,137.6,135.63,136.94,8579941
2023-05-30,136.8,137.72,136.02,137.46,7399867
2023-05-31,136.73,136.84,134.4044,135.71,14219906
2023-06-01,136.52,138.23,135.445,137.58,12248094
2023-06-02,139.56,141.48,139.34,140.47,12922471
2023-06-05,140.11,139.31,138.13,140.47,8511902
2023-06-06,138.68,140.1,138.2066,139.34,9329541
2023-06-07,139.55,141.27,138.83,140.69,9281389
2023-06-08,140.67,140.89,139.4807,140.73,7370043
2023-06-09,140.35,141.8,140.21,141.01,7253946
2023-06-12,141.07,141.32,139.76,141.0,7600196
2023-06-13,140.48,142.87,140.14,142.02,7701567
2023-06-14,143.0,143.61,140.7,141.49,9068729
2023-06-15,140.59,143.4,140.03,143.09,9343096
2023-06-16,143.05,143.965,142.5,143.26,13813512
2023-06-20,142.61,143.0,141.04,142.53,8431008
2023-06-21,142.9,144.02,141.691,142.32,9926459
2023-06-22,142.31,142.6,138.95,139.58,10076325
2023-06-23,138.54,139.18,137.62,138.85,9919539
2023-06-26,138.87,140.01,137.69,139.19,8429727
2023-06-27,139.0,139.84,138.54,139.2,8154024
2023-06-28,139.16,139.21,137.96,138.59,7558644
2023-06-29,140.07,143.56,139.85,143.43,15423230
2023-06-30,144.6,146.0,143.66,145.44,14212816
2023-07-03,146.19,147.48,146.0,145.61,8021622
2023-07-05,144.94,145.43,144.36,144.64,8935519
2023-07-06,143.02,143.39,141.4401,143.21,9714100
2023-07-07,143.91,145.8436,143.0,144.34,8981456
2023-07-10,144.5,145.99,144.5,145.15,9100060
2023-07-11,146.335,147.82,145.705,147.42,11265592
2023-07-12,147.45,149.87,147.0,148.15,11323228
2023-07-13,148.7,149.37,147.75,148.87,11234925
2023-07-14,151.55,152.89,148.41,149.77,27028429
2023-07-17,150.35,153.75,150.35,153.38,17262394
2023-07-18,153.38,154.4,152.82,153.66,13491725
2023-07-19,152.75,155.205,152.22,154.25,12510000
2023-07-20,154.53,156.59,154.41,156.15,9935907
2023-07-21,155.8,156.14,154.69,154.95,10636378
2023-07-24,154.97,158.785,154.73,158.0,14381425
2023-07-25,157.3,157.7198,155.96,156.82,9944679
2023-07-26,156.71,158.25,156.275,157.76,8728593
2023-07-27,157.77,158.78,155.5538,156.02,10778406
2023-07-28,157.28,157.6,156.4401,156.91,9105974
2023-07-31,157.18,159.38,157.151,157.96,8894353
2023-08-01,157.43,158.0,156.15,157.18,6855682
2023-08-02,155.56,155.69,153.94,155.4,8303708
2023-08-03,155.0,156.92,154.35,156.35,6087542
2023-08-04,156.4,157.8,155.695,156.02,6209397
